序号,接口表名,数据类别,id,biz_unique_id,catalog_id,catalog_name,data_name,dept_name,description,service_type,create_time,update_time,data_time,del_status,valid_status,sample_data_json,visit_count,data_source,favorited,key_advantages,来源接口
359,LAB_DATA,数字资源-联合实验室数据,465,1502762885570580480,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点铁路枢纽假期日出京用户人流量,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:25,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
360,LAB_DATA,数字资源-联合实验室数据,466,1502762885641883648,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",生态公园活跃用户籍贯地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:25,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
361,LAB_DATA,数字资源-联合实验室数据,467,1502762885713186816,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日夜晚用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:25,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
362,LAB_DATA,数字资源-联合实验室数据,468,1502762885780295680,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点铁路枢纽假期日均客流量,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:25,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
363,LAB_DATA,数字资源-联合实验室数据,469,1502762885851598848,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",生态公园活跃用户年龄段,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:25,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
364,LAB_DATA,数字资源-联合实验室数据,470,1502762885931290624,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日白天夜晚用户OD,信令联合实验室,,DATA,2026/6/5 18:31,2026/7/22 10:10,2026/5/11 11:25,0,0,,1,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
365,LAB_DATA,数字资源-联合实验室数据,471,1502762886006788096,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点铁路枢纽瞬时流入流出用户来源地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:25,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
366,LAB_DATA,数字资源-联合实验室数据,472,1502762886078091264,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",生态公园游客出现量归属,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:25,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
367,LAB_DATA,数字资源-联合实验室数据,473,1502762886149394432,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",区域停留时长性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:25,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
368,LAB_DATA,数字资源-联合实验室数据,474,1502762886216503296,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点铁路枢纽假期日进京用户人流量,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:25,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
369,LAB_DATA,数字资源-联合实验室数据,475,1502762886279417856,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",生态公园活跃用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:24,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
370,LAB_DATA,数字资源-联合实验室数据,476,1502762886342332416,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日白天用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:24,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
371,LAB_DATA,数字资源-联合实验室数据,477,1502762886405246976,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",生态公园区域停留时长,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:24,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
372,LAB_DATA,数字资源-联合实验室数据,478,1502762886468161536,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日通勤时间,信令联合实验室,,DATA,2026/6/5 18:31,2026/7/16 16:09,2026/5/11 11:24,0,0,,2,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
373,LAB_DATA,数字资源-联合实验室数据,479,1502762886535270400,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日稳定用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:24,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
374,LAB_DATA,数字资源-联合实验室数据,480,1502762886598184960,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时在港人流量,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:24,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
375,LAB_DATA,数字资源-联合实验室数据,481,1502762886661099520,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",生态公园活跃用户性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:24,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
376,LAB_DATA,数字资源-联合实验室数据,482,1502762886724014080,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日游客规模,信令联合实验室,,DATA,2026/6/5 18:31,2026/7/16 16:14,2026/5/11 11:24,0,0,,1,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
377,LAB_DATA,数字资源-联合实验室数据,483,1502762878540926976,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园日游客数,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:23,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
378,LAB_DATA,数字资源-联合实验室数据,484,1502762878469623808,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",月稳定夜晚用户流入流出归属,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:23,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
379,LAB_DATA,数字资源-联合实验室数据,485,1502762878402514944,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园活跃用户籍贯地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:23,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
380,LAB_DATA,数字资源-联合实验室数据,486,1502762878331211776,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",月稳定夜晚用户流入流出,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:23,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
381,LAB_DATA,数字资源-联合实验室数据,487,1502762878268297216,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园活跃用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:23,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
382,LAB_DATA,数字资源-联合实验室数据,488,1502762878201188352,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",月稳定白天用户流入流出归属,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:23,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
383,LAB_DATA,数字资源-联合实验室数据,489,1502762878134079488,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园活跃用户性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:23,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
384,LAB_DATA,数字资源-联合实验室数据,490,1502762878066970624,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",月稳定白天用户流入流出,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:23,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
385,LAB_DATA,数字资源-联合实验室数据,491,1502762877995667456,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园活跃用户年龄段,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:23,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
386,LAB_DATA,数字资源-联合实验室数据,492,1502762877928558592,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",月稳定用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:23,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
387,LAB_DATA,数字资源-联合实验室数据,493,1502762877853061120,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园游客出现量归属,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
388,LAB_DATA,数字资源-联合实验室数据,494,1502762877781757952,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园游客出现量,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
389,LAB_DATA,数字资源-联合实验室数据,495,1502762877710454784,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",月通勤时间,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
390,LAB_DATA,数字资源-联合实验室数据,496,1502762877643345920,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",月通勤半径,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
391,LAB_DATA,数字资源-联合实验室数据,497,1502762877572042752,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园瞬时游客归属,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
392,LAB_DATA,数字资源-联合实验室数据,498,1502762877496545280,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",国际级商圈日游客归属本地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
393,LAB_DATA,数字资源-联合实验室数据,499,1502762877429436416,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",国际级商圈日游客到访半径分布,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
394,LAB_DATA,数字资源-联合实验室数据,500,1502762877362327552,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",国际级商圈日夜间游客数,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
395,LAB_DATA,数字资源-联合实验室数据,501,1502762877291024384,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",国际级商圈活跃用户BI年龄段,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
396,LAB_DATA,数字资源-联合实验室数据,502,1502762877219721216,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",国际级商圈活跃用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
397,LAB_DATA,数字资源-联合实验室数据,503,1502762877148418048,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",国际级商圈区域停留时长,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:22,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
398,LAB_DATA,数字资源-联合实验室数据,504,1502762877085503488,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",国际级商圈活跃用户BI性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:21,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
399,LAB_DATA,数字资源-联合实验室数据,505,1502762877014200320,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日游客归属本地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:21,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
400,LAB_DATA,数字资源-联合实验室数据,506,1502762876942897152,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日游客到访半径分布,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:21,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
401,LAB_DATA,数字资源-联合实验室数据,507,1502762876875788288,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日游客归属境外,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:21,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
402,LAB_DATA,数字资源-联合实验室数据,508,1502762876804485120,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日游客归属外省,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:21,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
403,LAB_DATA,数字资源-联合实验室数据,509,1502762876733181952,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日夜间游客数,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:20,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
404,LAB_DATA,数字资源-联合实验室数据,510,1502762876666073088,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",通州区地铁站到访客流月夜晚用户归属地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:20,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
405,LAB_DATA,数字资源-联合实验室数据,511,1502762876594769920,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",瞬时流出用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:20,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
406,LAB_DATA,数字资源-联合实验室数据,512,1502762876527661056,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",社区公园区域停留时长,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:20,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
407,LAB_DATA,数字资源-联合实验室数据,513,1502762876460552192,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",融合消费型商圈区域停留时长,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:20,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
408,LAB_DATA,数字资源-联合实验室数据,514,1502762876393443328,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",瞬时流入用户性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:20,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
409,LAB_DATA,数字资源-联合实验室数据,515,1502762876326334464,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",社区公园活跃用户归属,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:20,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
410,LAB_DATA,数字资源-联合实验室数据,516,1502762876250836992,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",融合消费型商圈活跃用户BI性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/7/2 10:37,2026/5/11 11:20,0,0,,1,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
411,LAB_DATA,数字资源-联合实验室数据,517,1502762876183728128,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",瞬时流出用户籍贯地分布,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:20,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
